dd,day_hour,num_records,num_sessions,num_vins
2018-07-31,15,522932,1589,1316
2018-07-31,16,337219,1065,888
2018-07-31,17,220956,600,517
2018-07-31,18,138134,401,329
2018-07-31,19,64962,217,171
2018-07-31,20,55176,171,147
2018-07-31,21,80558,345,287
2018-07-31,22,323293,1140,881
2018-07-31,23,994822,3228,2464
2018-08-01,0,1898495,6195,4497
2018-08-01,1,2088380,7338,5099
2018-08-01,2,2242610,6899,4824
2018-08-01,3,1931775,6486,4724
2018-08-01,4,1608175,5706,4310
2018-08-01,5,1882241,5630,4245
2018-08-01,6,2159129,6297,4619
2018-08-01,7,2131094,6462,4559
2018-08-01,8,2314977,6627,4769
2018-08-01,9,2533275,7075,5316
2018-08-01,10,2230402,6475,5099
2018-08-01,11,1614745,5005,3897
2018-08-01,12,1475596,4362,3474
2018-08-01,13,1317982,3718,3030
2018-08-01,14,973526,2536,2111
2018-08-01,15,561520,1678,1380
2018-08-01,16,378577,1091,883
2018-08-01,17,227316,593,498
2018-08-01,18,107002,363,299
2018-08-01,19,59379,206,172
2018-08-01,20,67273,174,147
2018-08-01,21,127562,394,308
2018-08-01,22,329294,1221,918
2018-08-01,23,921231,3367,2549
2018-08-02,0,1875676,6360,4568
2018-08-02,1,2291407,7224,5107
2018-08-02,2,2294159,6754,4786
2018-08-02,3,2050094,6532,4712
2018-08-02,4,1616872,5583,4211
2018-08-02,5,1825059,5671,4258
2018-08-02,6,2106416,6096,4469
2018-08-02,7,2064892,6239,4503
2018-08-02,8,2108078,6586,4672
2018-08-02,9,2375765,7043,5296
2018-08-02,10,2197335,6473,5053
2018-08-02,11,1780013,4867,3872
2018-08-02,12,1449825,4324,3436
2018-08-02,13,1362547,3762,3037
2018-08-02,14,827041,2565,2097
2018-08-02,15,530229,1608,1339
2018-08-02,16,320811,985,810
2018-08-02,17,217755,595,497
2018-08-02,18,111870,371,300
2018-08-02,19,61372,225,183
2018-08-02,20,85233,171,144
2018-08-02,21,121080,371,300
2018-08-02,22,275274,1113,866
2018-08-02,23,941281,3201,2440
2018-08-03,0,1879358,6117,4405
2018-08-03,1,2193028,7111,5059
2018-08-03,2,2286196,6910,4837
2018-08-03,3,2035461,6749,4882
2018-08-03,4,1729760,5860,4324
2018-08-03,5,2108223,5803,4299
2018-08-03,6,2256216,6255,4579
2018-08-03,7,2238897,6477,4702
2018-08-03,8,2289181,6702,4814
2018-08-03,9,2514486,7058,5355
2018-08-03,10,2261648,6324,5007
2018-08-03,11,1717014,4805,3819
2018-08-03,12,1530418,4326,3452
2018-08-03,13,1427023,3701,3022
2018-08-03,14,1033555,2706,2208
2018-08-03,15,628856,1723,1423
2018-08-03,16,420620,1184,975
2018-08-03,17,230302,740,632
2018-08-03,18,133291,439,378
2018-08-03,19,77368,249,209
2018-08-03,20,61813,207,170
2018-08-03,21,131487,360,284
2018-08-03,22,270581,951,734
2018-08-03,23,705524,2584,1920
2018-08-04,0,1373718,4775,3412
2018-08-04,1,2044231,6126,4289
2018-08-04,2,2102739,6161,4357
2018-08-04,3,2228283,6301,4593
2018-08-04,4,1658990,5383,4081
2018-08-04,5,1762906,5448,4071
2018-08-04,6,2002122,5821,4308
2018-08-04,7,2149011,5886,4269
2018-08-04,8,2188852,6065,4384
2018-08-04,9,2172272,6498,4883
2018-08-04,10,1900369,5841,4546
2018-08-04,11,1547725,4474,3583
2018-08-04,12,1617418,4188,3398
2018-08-04,13,1342684,3503,2847
2018-08-04,14,1055755,2542,2098
2018-08-04,15,549811,1645,1362
2018-08-04,16,335763,1138,942
2018-08-04,17,223067,674,561
2018-08-04,18,107909,382,324
2018-08-04,19,59709,234,194
2018-08-04,20,83642,214,166
2018-08-04,21,87418,399,306
2018-08-04,22,267721,1063,778
2018-08-04,23,643898,2455,1774
2018-08-05,0,1258843,4449,3147
2018-08-05,1,1773196,5845,4115
2018-08-05,2,2252087,6290,4440
2018-08-05,3,1886793,5998,4412
2018-08-05,4,1658521,5249,3961
2018-08-05,5,1870170,5338,4064
2018-08-05,6,2133379,5649,4290
2018-08-05,7,2228337,5590,4164
2018-08-05,8,2294433,5792,4273
2018-08-05,9,2455376,6290,4776
2018-08-05,10,1800375,5654,4370
2018-08-05,11,1562552,4347,3500
2018-08-05,12,1646209,4083,3324
2018-08-05,13,1298379,3429,2840
2018-08-05,14,925191,2438,2008
2018-08-05,15,507620,1498,1254
2018-08-05,16,296872,993,836
2018-08-05,17,177996,574,474
2018-08-05,18,92967,307,253
2018-08-05,19,53745,170,133
2018-08-05,20,31319,119,99
2018-08-05,21,106384,300,250
2018-08-05,22,295749,1152,894
2018-08-05,23,943698,3418,2641
2018-08-06,0,1748758,6236,4574
2018-08-06,1,2256202,7264,5151
2018-08-06,2,2172366,6870,4767
2018-08-06,3,1949235,6507,4708
2018-08-06,4,1619893,5767,4299
2018-08-06,5,1838041,5578,4174
2018-08-06,6,2040971,6227,4576
2018-08-06,7,2120615,6527,4673
2018-08-06,8,2247041,6850,4792
2018-08-06,9,2331240,7108,5355
2018-08-06,10,2137602,6563,5142
2018-08-06,11,1693162,4868,3842
2018-08-06,12,1375542,4121,3353
2018-08-06,13,1242813,3619,2873
2018-08-06,14,868798,2527,2065
2018-08-06,15,539570,1605,1321
2018-08-06,16,315729,988,834
2018-08-06,17,181030,528,442
2018-08-06,18,125004,341,271
2018-08-06,19,47678,203,167
2018-08-06,20,47252,154,121
2018-08-06,21,123548,368,293
2018-08-06,22,351667,1142,889
2018-08-06,23,918771,3247,2495
2018-08-07,0,1749990,6293,4553
2018-08-07,1,2143783,7249,5144
2018-08-07,2,2217148,6921,4804
2018-08-07,3,2043626,6662,4838
2018-08-07,4,1599762,5752,4269
2018-08-07,5,1870539,5677,4253
2018-08-07,6,2167995,6273,4596
2018-08-07,7,2219784,6485,4602
2018-08-07,8,2247967,6738,4810
2018-08-07,9,2379463,7128,5321
2018-08-07,10,2161911,6291,4977
2018-08-07,11,1576557,4854,3868
2018-08-07,12,1569095,4282,3469
2018-08-07,13,1272931,3675,2998
2018-08-07,14,847729,2622,2149
2018-08-07,15,545153,1650,1364
2018-08-07,16,376833,1051,873
2018-08-07,17,177232,624,518
2018-08-07,18,98874,343,284
2018-08-07,19,55744,208,173
2018-08-07,20,56298,161,133
2018-08-07,21,126362,354,291
2018-08-07,22,296593,1116,851
2018-08-07,23,926451,3293,2496
2018-08-08,0,1787951,6241,4508
2018-08-08,1,2048300,7373,5144
2018-08-08,2,2193159,6890,4810
2018-08-08,3,1907631,6568,4812
2018-08-08,4,1642077,5729,4295
2018-08-08,5,1835916,5733,4221
2018-08-08,6,2046752,6372,4618
2018-08-08,7,2288778,6492,4633
2018-08-08,8,2261594,6643,4713
2018-08-08,9,2342852,7008,5293
2018-08-08,10,2231595,6386,4985
2018-08-08,11,1572268,4922,3855
2018-08-08,12,1567997,4323,3524
2018-08-08,13,1317385,3659,2979
2018-08-08,14,891060,2602,2145
2018-08-08,15,537620,1647,1347
2018-08-08,16,312664,1072,874
2018-08-08,17,180637,617,506
2018-08-08,18,99653,367,292
2018-08-08,19,57027,210,168
2018-08-08,20,71309,181,150
2018-08-08,21,108051,339,280
2018-08-08,22,293360,1127,862
2018-08-08,23,941900,3326,2504
2018-08-09,0,1722024,6341,4549
2018-08-09,1,2216966,7478,5249
2018-08-09,2,2295037,7125,4956
2018-08-09,3,2052943,6863,4956
2018-08-09,4,1599084,5846,4349
2018-08-09,5,1902837,5779,4288
2018-08-09,6,2146703,6404,4659
2018-08-09,7,2132605,6655,4712
2018-08-09,8,2249978,6807,4833
2018-08-09,9,2541443,7360,5490
2018-08-09,10,2126798,6652,5134
2018-08-09,11,1608937,4856,3822
2018-08-09,12,1410060,4246,3393
2018-08-09,13,1354596,3590,2919
2018-08-09,14,829909,2559,2116
2018-08-09,15,518292,1640,1357
2018-08-09,16,300729,1041,868
2018-08-09,17,231219,653,548
2018-08-09,18,145787,426,343
2018-08-09,19,71088,221,179
2018-08-09,20,63905,196,160
2018-08-09,21,99362,372,299
2018-08-09,22,294864,1185,900
2018-08-09,23,958696,3436,2581
2018-08-10,0,1836882,6509,4653
2018-08-10,1,2263716,7622,5259
2018-08-10,2,2260250,7154,4898
2018-08-10,3,2128120,6880,4933
2018-08-10,4,1757574,5881,4355
2018-08-10,5,1979837,5946,4394
2018-08-10,6,2395068,6519,4686
2018-08-10,7,2250317,6738,4757
2018-08-10,8,2336591,6995,4966
2018-08-10,9,2612441,7416,5536
2018-08-10,10,2472451,6601,5263
2018-08-10,11,1849815,5059,4056
2018-08-10,12,1640906,4519,3614
2018-08-10,13,1567842,3985,3189
2018-08-10,14,953882,2856,2319
2018-08-10,15,633237,1842,1488
2018-08-10,16,353020,1211,988
2018-08-10,17,265885,751,616
2018-08-10,18,169514,462,364
2018-08-10,19,75314,267,219
2018-08-10,20,113573,223,182
2018-08-10,21,99931,346,271
2018-08-10,22,298497,1015,771
2018-08-10,23,669143,2637,1959
2018-08-11,0,1395124,4879,3486
2018-08-11,1,1957646,6377,4359
2018-08-11,2,2217187,6429,4532
2018-08-11,3,2187115,6295,4633
2018-08-11,4,1784259,5587,4167
2018-08-11,5,1951044,5611,4162
2018-08-11,6,2152816,5836,4272
2018-08-11,7,2285000,5876,4293
2018-08-11,8,2426146,6156,4472
2018-08-11,9,2425630,6621,4919
2018-08-11,10,1992922,5887,4508
2018-08-11,11,1561854,4502,3591
2018-08-11,12,1583293,4191,3363
2018-08-11,13,1397574,3681,2941
2018-08-11,14,934416,2490,2010
2018-08-11,15,571517,1680,1390
2018-08-11,16,374576,1165,965
2018-08-11,17,200203,698,580
2018-08-11,18,158668,427,344
2018-08-11,19,65955,269,230
2018-08-11,20,76152,247,207
2018-08-11,21,137643,475,359
2018-08-11,22,319757,1149,806
2018-08-11,23,657920,2495,1780
2018-08-12,0,1286771,4447,3106
2018-08-12,1,1988375,5919,4086
2018-08-12,2,2266485,6438,4544
2018-08-12,3,2106847,6301,4604
2018-08-12,4,1725857,5439,4098
2018-08-12,5,1927208,5629,4174
2018-08-12,6,2045243,5818,4309
2018-08-12,7,2171831,5894,4323
2018-08-12,8,2254324,6104,4386
2018-08-12,9,2277726,6417,4788
2018-08-12,10,1890897,5565,4328
2018-08-12,11,1535485,4494,3555
2018-08-12,12,1471132,4083,3291
2018-08-12,13,1273427,3551,2818
2018-08-12,14,885090,2431,1972
2018-08-12,15,543432,1580,1282
2018-08-12,16,364480,1085,882
2018-08-12,17,165485,580,485
2018-08-12,18,79507,346,289
2018-08-12,19,74012,224,179
2018-08-12,20,59217,171,143
2018-08-12,21,88637,330,272
2018-08-12,22,267182,1119,870
2018-08-12,23,1021419,3488,2618
2018-08-13,0,1864680,6499,4666
2018-08-13,1,2269875,7356,5123
2018-08-13,2,2125709,6919,4768
2018-08-13,3,2021237,6858,4819
2018-08-13,4,1633336,5993,4377
2018-08-13,5,1798843,5780,4202
2018-08-13,6,2080814,6552,4644
2018-08-13,7,2166972,6680,4662
2018-08-13,8,2164415,6778,4779
2018-08-13,9,2418160,7502,5538
2018-08-13,10,2339279,6773,5231
2018-08-13,11,1607971,4978,3871
2018-08-13,12,1414017,4246,3367
2018-08-13,13,1229989,3636,2932
2018-08-13,14,901706,2574,2109
2018-08-13,15,487308,1701,1388
2018-08-13,16,368882,1028,869
2018-08-13,17,180780,632,491
2018-08-13,18,97547,343,270
2018-08-13,19,71128,209,179
2018-08-13,20,38524,146,122
2018-08-13,21,79766,304,246
2018-08-13,22,358492,1081,820
2018-08-13,23,982841,3420,2529
2018-08-14,0,1906968,6479,4589
2018-08-14,1,2199597,7569,5261
2018-08-14,2,2241113,7116,4896
2018-08-14,3,2019926,6680,4758
2018-08-14,4,1622384,5836,4316
2018-08-14,5,1839926,5827,4296
2018-08-14,6,2003389,6512,4690
2018-08-14,7,2284839,6670,4702
2018-08-14,8,2283420,6908,4893
2018-08-14,9,2460878,7242,5409
2018-08-14,10,2479902,6667,5178
2018-08-14,11,1680059,4966,3848
2018-08-14,12,1550428,4431,3498
2018-08-14,13,1195732,3711,2986
2018-08-14,14,898095,2566,2093
2018-08-14,15,553727,1626,1346
2018-08-14,16,313830,1091,887
2018-08-14,17,157540,597,497
2018-08-14,18,118842,375,319
2018-08-14,19,66214,215,176
2018-08-14,20,54870,183,160
2018-08-14,21,108333,346,281
2018-08-14,22,324406,1124,849
2018-08-14,23,937769,3452,2597
2018-08-15,0,1775983,6478,4590
2018-08-15,1,2124111,7557,5164
2018-08-15,2,2317081,7203,4978
2018-08-15,3,2140945,6873,4859
2018-08-15,4,1642785,5908,4356
2018-08-15,5,1948861,5918,4354
2018-08-15,6,2260449,6730,4837
2018-08-15,7,2228153,6870,4888
2018-08-15,8,2341508,7171,5030
2018-08-15,9,2624158,7718,5629
2018-08-15,10,2405731,6856,5291
2018-08-15,11,1718566,5114,3940
2018-08-15,12,1540385,4470,3541
2018-08-15,13,1328176,3796,3052
2018-08-15,14,988155,2763,2214
2018-08-15,15,559716,1806,1478
2018-08-15,16,330505,1086,873
2018-08-15,17,162365,619,500
2018-08-15,18,93527,334,277
2018-08-15,19,64290,229,185
2018-08-15,20,65079,199,162
2018-08-15,21,132782,390,299
2018-08-15,22,430034,1289,943
2018-08-15,23,1025822,3610,2653
2018-08-16,0,1931274,6661,4747
2018-08-16,1,2343973,7950,5429
2018-08-16,2,2334953,7430,5065
2018-08-16,3,2042872,7061,5014
2018-08-16,4,1888122,6107,4527
2018-08-16,5,2098027,6222,4570
2018-08-16,6,2243704,6956,4941
2018-08-16,7,2458098,7196,5017
2018-08-16,8,2540053,7401,5095
2018-08-16,9,2637918,7648,5645
2018-08-16,10,2411036,7090,5410
2018-08-16,11,1749914,5067,3937
2018-08-16,12,1669107,4549,3599
2018-08-16,13,1462771,3841,3072
2018-08-16,14,913152,2654,2145
2018-08-16,15,558853,1710,1370
2018-08-16,16,383337,1089,892
2018-08-16,17,192411,681,545
2018-08-16,18,130402,423,338
2018-08-16,19,63286,236,189
2018-08-16,20,45910,162,132
2018-08-16,21,86263,333,262
2018-08-16,22,283311,1053,803
2018-08-16,23,912616,3268,2424
2018-08-17,0,1965518,6373,4541
2018-08-17,1,2295573,7641,5212
2018-08-17,2,2252265,7300,4949
2018-08-17,3,2241522,7086,5066
2018-08-17,4,1899860,6286,4619
2018-08-17,5,2262203,6261,4569
2018-08-17,6,2399967,7031,5023
2018-08-17,7,2476939,7224,5056
2018-08-17,8,2540487,7637,5326
2018-08-17,9,2833276,7843,5805
2018-08-17,10,2719026,7107,5487
2018-08-17,11,2151607,5451,4313
2018-08-17,12,1878925,4917,3876
2018-08-17,13,1628282,4154,3302
2018-08-17,14,1166982,3057,2438
2018-08-17,15,637672,1975,1591
2018-08-17,16,457160,1404,1139
2018-08-17,17,259674,794,667
2018-08-17,18,157619,508,405
2018-08-17,19,163538,410,306
2018-08-17,20,218543,548,391
2018-08-17,21,363925,989,678
2018-08-17,22,697614,2111,1395
2018-08-17,23,1248901,3960,2719
2018-08-18,0,1880461,6181,4212
2018-08-18,1,2582864,7457,5119
2018-08-18,2,2672493,7487,5251
2018-08-18,3,2304281,7175,5126
2018-08-18,4,1899632,5976,4410
2018-08-18,5,2101486,6239,4658
2018-08-18,6,2461422,6514,4815
2018-08-18,7,2396854,6499,4683
2018-08-18,8,2405401,6768,4746
2018-08-18,9,2564219,6956,5128
2018-08-18,10,2186005,6112,4732
2018-08-18,11,1654917,4741,3717
2018-08-18,12,1612123,4487,3562
2018-08-18,13,1360749,3821,3053
2018-08-18,14,1062660,2718,2189
2018-08-18,15,594556,1818,1481
2018-08-18,16,377020,1252,1025
2018-08-18,17,214806,788,650
2018-08-18,18,132992,410,337
2018-08-18,19,117491,289,224
2018-08-18,20,65765,236,186
2018-08-18,21,145701,428,324
2018-08-18,22,319712,1078,781
2018-08-18,23,718452,2503,1795
2018-08-19,0,1407817,4648,3242
2018-08-19,1,1984663,6051,4170
2018-08-19,2,2051515,6446,4508
2018-08-19,3,2274593,6388,4698
2018-08-19,4,1752525,5612,4131
2018-08-19,5,2029648,5854,4336
2018-08-19,6,2200840,6137,4484
2018-08-19,7,2192287,6141,4429
2018-08-19,8,2282609,6190,4532
2018-08-19,9,2404637,6563,4848
2018-08-19,10,2115299,5784,4493
2018-08-19,11,1603808,4681,3675
2018-08-19,12,1623097,4246,3378
2018-08-19,13,1273750,3565,2869
2018-08-19,14,892963,2476,1988
2018-08-19,15,567603,1600,1321
2018-08-19,16,351653,1045,877
2018-08-19,17,174912,620,527
2018-08-19,18,103582,347,287
2018-08-19,19,43540,213,180
2018-08-19,20,46670,181,156
2018-08-19,21,110521,341,271
2018-08-19,22,403135,1267,973
2018-08-19,23,1048460,3674,2770
2018-08-20,0,1866249,6738,4810
2018-08-20,1,2258818,7864,5369
2018-08-20,2,2273347,7525,5028
2018-08-20,3,2148229,7279,5017
2018-08-20,4,1748747,6133,4455
2018-08-20,5,1918614,6155,4476
2018-08-20,6,2264350,6840,4880
2018-08-20,7,2234484,7175,4976
2018-08-20,8,2466780,7380,5167
2018-08-20,9,2686431,7798,5702
2018-08-20,10,2344879,6970,5382
2018-08-20,11,1762672,5154,4039
2018-08-20,12,1589303,4575,3600
2018-08-20,13,1310998,3819,3015
2018-08-20,14,838091,2675,2120
2018-08-20,15,505623,1729,1386
2018-08-20,16,335968,1147,913
2018-08-20,17,217333,643,508
2018-08-20,18,126763,377,310
2018-08-20,19,63185,227,187
2018-08-20,20,44399,177,142
2018-08-20,21,81109,348,277
2018-08-20,22,306474,1217,932
2018-08-20,23,1049210,3680,2713

